

get_iplayer v3.03, Copyright (C) 2008-2010 Phil Lewis
  This program comes with ABSOLUTELY NO WARRANTY; for details use --warranty.
  This is free software, and you are welcome to redistribute it under certain
  conditions; use --conditions for details.
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'josh'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Josh'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'Josh' is a substring
DEBUG: Search download_regex = Josh
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'kate_bush'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Kate Bush'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'Kate Bush' is a substring
DEBUG: Search download_regex = Kate Bush
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'lifesavers'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Life Savers'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'Life Savers' is a substring
DEBUG: Search download_regex = Life Savers
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'londonspy'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'London Spy'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'London Spy' is a substring
DEBUG: Search download_regex = London Spy
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'long_players'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Long Players'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'Long Players' is a substring
DEBUG: Search download_regex = Long Players
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'luther'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Luther'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'Luther' is a substring
DEBUG: Search download_regex = Luther
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'madmen'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Mad Men'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'Mad Men' is a substring
DEBUG: Search download_regex = Mad Men
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'manonmars'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Man on Mars'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'Man on Mars' is a substring
DEBUG: Search download_regex = Man on Mars
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'meet_lords'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'meet the lords'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'meet the lords' is a substring
DEBUG: Search download_regex = meet the lords
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'missing'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'The Missing'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'The Missing' is a substring
DEBUG: Search download_regex = The Missing
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'mock'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Mock the Week'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'Mock the Week' is a substring
DEBUG: Search download_regex = Mock the Week
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'motorway'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'Motorway'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'Motorway' is a substring
DEBUG: Search download_regex = Motorway
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'new_blood'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'New Blood'
INFO: Got (quick) 2601 memcache entries for tv
INFO: Got (quick) 2581 memcache entries for radio
INFO: Search term 'New Blood' is a substring
DEBUG: Search download_regex = New Blood
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: PVR Run: 'next_step'
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
Current options:
	encodingconsolein = UTF-8
	encodingconsoleout = UTF-8
	encodinglocale = UTF-8
	encodinglocalefs = UTF-8
	ffmpeg = /home/andy/ffmpeg-3.3.4-64bit-static/ffmpeg
	ffmpegforce = 1
	fps50 = 1
	get = 1
	hide = 1
	nopurge = 1
	output = /var/spool/xbmc/iPlayer-Download/
	pvr = 1
	radiomode = best
	refreshexcludegroupsradio = local
	tvmode = best
	type = radio,tv
	verbose = 1

INFO: Search args: 'next step'
INFO: Got (quick) 2581 memcache entries for radio
INFO: Got (quick) 2601 memcache entries for tv
INFO: Search term 'next step' is a substring
DEBUG: Search download_regex = next step
DEBUG: Search channel_regex = .*
DEBUG: Search category_regex = .*
DEBUG: Search exclude_regex = ^ROGUE$
DEBUG: Search channel_exclude_regex = ^ROGUE$
DEBUG: Search category_exclude_regex = ^ROGUE$
DEBUG: Search since = 999999
DEBUG: Search before = -999999
DEBUG: Search available_since =
DEBUG: Search expires_before =

Matches:
2286:	tv, The Next Step: Series 5 - 12 Hour Party People, CBBC, b097rtf9
INFO: 1 matching programmes
-==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==--==-
INFO: Programme not in history
INFO: Getting URL: http://www.bbc.co.uk/programmes/b097rtf9.json
INFO: Getting URL: http://open.live.bbc.co.uk/mediaselector/5/select/version/2.0/mediaset/iptv-all/vpid/b097rs7t/transferformat/dash?cb=08458
INFO: Getting URL: http://vod-dash-uk-live.akamaized.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.ism/iptv_hd_abr_v1_dash_master.mpd?__gda__=1507129881_dec8c9ae90318f50c3ac25cf41035178
INFO: Getting URL: http://vod-dash-uk-live.bbcfmt.hs.llnwd.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.ism/iptv_hd_abr_v1_dash_master.mpd?s=1507086681&e=1507129881&h=3030af90874eac6a8370b596b1d5e642
INFO: Getting URL: http://open.live.bbc.co.uk/mediaselector/5/select/version/2.0/mediaset/pc/vpid/b097rs7t/transferformat/dash?cb=18150
INFO: Getting URL: http://vod-dash-uk-live.akamaized.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism/pc_hd_abr_v2_dash_master.mpd?__gda__=1507129876_3483cdab30704ec025c61ab5d449f0c5
INFO: Getting URL: http://vod-dash-uk-live.bbcfmt.hs.llnwd.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism/pc_hd_abr_v2_dash_master.mpd?s=1507086676&e=1507129876&h=27d290323c10d4e91878b09df25522b1
INFO: Getting URL: http://open.live.bbc.co.uk/mediaselector/5/select/version/2.0/mediaset/iptv-all/vpid/b097rs7t/transferformat/hls?cb=51034
INFO: Getting URL: http://cp401489-vh.akamaihd.net/i/iplayerstream/secure_auth/,1500kbps/modav/bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256927452,3200kbps/modav/bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256922852,.mp4.csmil/master.m3u8?hdnea=st=1507108281~exp=1507129881~acl=/*1500kbps/modav/bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256927452,3200kbps/modav/bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256922852*~hmac=4cca8034493fe54e1d226bfe960997c026adf3e0c709d387570eb156b6570c7b
INFO: Getting URL: http://vod-hls-uk-live.akamaized.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.m3u8?__gda__=1507129881_245728faf11dc744563bbba53af1236c
INFO: Getting URL: http://vod-hls-uk-live.bbcfmt.hs.llnwd.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.m3u8?s=1507086681&e=1507129881&h=806e1bf3c0819f0070b9b49726356795
INFO: Getting URL: http://mm.bidi.bbc.co.uk/vod-hls-uk-live/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism.hlsv2.m3u8?at=PgDVfUoN2f6bd8931654049bcd6291e6944248431d58028955ab4fdba2040
INFO: Getting URL: http://open.live.bbc.co.uk/mediaselector/5/select/version/2.0/mediaset/apple-ipad-hls/vpid/b097rs7t/transferformat/hls?cb=80894
INFO: Getting URL: http://cp401489-vh.akamaihd.net/i/iplayerstream/secure_auth/1500kbps/modav/bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256927452.mp4/master.m3u8?hdnea=st=1507108282~exp=1507129882~acl=/*bUnknown-529158dd-7e11-4610-a63a-d289b828ae11_b097rs7t_1506256927452.mp4*~hmac=552a5bc7b1064c19ab70329790db2d0174718064d7314d6f12a3ff566f912703
INFO: Getting URL: http://vod-hls-uk-live.akamaized.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.m3u8?__gda__=1507129882_b9c4d3a1895c7d3f68bdab85683e870f
INFO: Getting URL: http://vod-hls-uk-live.bbcfmt.hs.llnwd.net/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.m3u8?s=1507086682&e=1507129882&h=07d83654f81f678564d5ad0be68afa78
INFO: Getting URL: http://mm.bidi.bbc.co.uk/vod-hls-uk-live/usp/auth/vod/piff_abr_full_hd/b4251f-b097rs7t/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.ism/vf_b097rs7t_3139a29d-3253-49f1-946a-0a68bf728976.m3u8?at=UOUsHLXEd17a8b880f652cadf1ade52c1962b26a6b7c0bf455ab4fdc96280
INFO: Found mode 'dvfhd1': (gip_dvf_iplayer_5070) dash h264 1280x720 50fps 5070kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvfhd2': (gip_dvf_iplayer_5070) dash h264 1280x720 50fps 5070kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'dvfsd1': (gip_dvf_iplayer_2812) dash h264 960x540 50fps 2812kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvfsd2': (gip_dvf_iplayer_2812) dash h264 960x540 50fps 2812kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'dvfxsd1': (gip_dvf_iplayer_1604) dash h264 960x540 25fps 1604kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvfxsd2': (gip_dvf_iplayer_1604) dash h264 960x540 25fps 1604kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'dvfhigh1': (gip_dvf_iplayer_1570) dash h264 704x396 50fps 1570kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvfhigh2': (gip_dvf_iplayer_1570) dash h264 704x396 50fps 1570kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'dvfxhigh1': (gip_dvf_iplayer_827) dash h264 704x396 25fps 827kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvfxhigh2': (gip_dvf_iplayer_827) dash h264 704x396 25fps 827kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'dvflow1': (gip_dvf_iplayer_437) dash h264 512x288 25fps 437kbps stream (CDN: mf_limelight_uk_dash/2)
INFO: Found mode 'dvflow2': (gip_dvf_iplayer_437) dash h264 512x288 25fps 437kbps stream (CDN: mf_akamai_uk_dash/1)
INFO: Found mode 'hlshd1': (gip_hls_iplayer_2403) hls h264 1280x720 25fps 2403kbps stream (CDN: akamai_hls_open/10)
INFO: Found mode 'hlsvhigh1': (gip_hls_iplayer_1497) hls h264 832x468 25fps 1497kbps stream (CDN: akamai_hls_open/10)
INFO: Found mode 'hvfhd1': (gip_hvf_iplayer_5714) hls h264 1280x720 50fps 5714kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfhd2': (gip_hvf_iplayer_5714) hls h264 1280x720 50fps 5714kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfhd3': (gip_hvf_iplayer_5714) hls h264 1280x720 50fps 5714kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvfsd1': (gip_hvf_iplayer_3320) hls h264 960x540 50fps 3320kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfsd2': (gip_hvf_iplayer_3320) hls h264 960x540 50fps 3320kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfsd3': (gip_hvf_iplayer_3320) hls h264 960x540 50fps 3320kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvfxsd1': (gip_hvf_iplayer_2040) hls h264 960x540 25fps 2040kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfxsd2': (gip_hvf_iplayer_2040) hls h264 960x540 25fps 2040kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfxsd3': (gip_hvf_iplayer_2040) hls h264 960x540 25fps 2040kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvfhigh1': (gip_hvf_iplayer_2004) hls h264 704x396 50fps 2004kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfhigh2': (gip_hvf_iplayer_2004) hls h264 704x396 50fps 2004kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfhigh3': (gip_hvf_iplayer_2004) hls h264 704x396 50fps 2004kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvfxhigh1': (gip_hvf_iplayer_1216) hls h264 704x396 25fps 1216kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfxhigh2': (gip_hvf_iplayer_1216) hls h264 704x396 25fps 1216kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfxhigh3': (gip_hvf_iplayer_1216) hls h264 704x396 25fps 1216kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvfstd1': (gip_hvf_iplayer_1069) hls h264 640x360 25fps 1069kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvfstd2': (gip_hvf_iplayer_1069) hls h264 640x360 25fps 1069kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvfstd3': (gip_hvf_iplayer_1069) hls h264 640x360 25fps 1069kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'hvflow1': (gip_hvf_iplayer_803) hls h264 512x288 25fps 803kbps stream (CDN: mf_bidi_uk_hls/3)
INFO: Found mode 'hvflow2': (gip_hvf_iplayer_803) hls h264 512x288 25fps 803kbps stream (CDN: mf_limelight_uk_hls/2)
INFO: Found mode 'hvflow3': (gip_hvf_iplayer_803) hls h264 512x288 25fps 803kbps stream (CDN: mf_akamai_uk_hls/1)
INFO: Found mode 'subtitles1': (captions) http stream (CDN: mf_limelight_uk_plain/20)
